step,mean
61746,10.7
61747,14.4
61748,19.1
61749,16.3
61750,34.6
61751,57.2
61752,63.1
61753,65.4
61754,65.5
61755,66.1
61756,64.2
61757,62.8
61758,63.3
61759,63.9
61760,63.9
61761,64.1
61762,44.0
61763,33.5
61764,52.4
61765,42.0
61766,19.7
61767,17.3
61768,16.9
61769,16.8
61770,35.9
61771,59.5
61772,63.7
61773,63.0
61774,60.8
61775,58.1
61776,37.2
61777,16.8
61778,17.1
61779,16.8
61780,19.2
61781,21.5
61782,40.8
61783,58.1
61784,56.2
61785,55.0
61786,51.9
61787,34.2
61788,18.2
61789,36.7
61790,55.8
61791,60.0
61792,63.4
61793,63.3
61794,62.5
61795,59.0
61796,56.8
61797,54.9
61798,52.8
61799,52.5
61800,34.7
61801,18.4
61802,17.2
61803,14.5
61804,24.9
61805,47.3
61806,60.5
61807,61.9
61808,62.8
61809,56.6
61810,32.5
61811,16.6
61812,16.5
61813,16.7
61814,16.5
61815,16.7
61816,17.3
61817,17.8
61818,20.2
61819,44.6
61820,64.5
61821,63.8
61822,63.7
61823,63.7
61824,64.2
61825,64.2
61826,63.5
61827,63.5
61828,64.3
61829,63.7
61830,63.9
61831,64.6
61832,63.9
61833,63.0
61834,62.3
61835,41.6
61836,21.9
61837,44.6
61838,64.9
61839,44.3
61840,26.2
61841,46.8
61842,45.4
61843,30.6
61844,49.5
61845,63.2
61846,62.8
61847,62.3
61848,62.7
61849,63.5
61850,63.1
61851,62.9
61852,42.9
61853,25.5
61854,48.0
61855,63.0
61856,65.1
61857,44.0
61858,44.5
61859,62.7
61860,37.4
61861,19.6
61862,23.4
61863,44.6
61864,65.1
61865,66.1
61866,66.6
61867,65.9
61868,63.4
61869,60.8
61870,62.0
61871,62.0
61872,61.7
61873,61.3
61874,61.5
61875,60.3
61876,58.7
61877,58.7
61878,60.4
61879,64.6
61880,43.5
61881,22.0
61882,41.7
61883,55.5
61884,33.4
61885,6.9
61886,6.7
61887,6.6
61888,8.8
61889,17.0
61890,21.6
61891,43.0
61892,63.7
61893,63.7
61894,64.5
61895,63.9
61896,63.8
61897,64.2
61898,63.9
61899,63.5
61900,63.3
61901,64.1
61902,62.9
61903,63.7
61904,64.5
61905,63.7
61906,63.5
61907,64.2
61908,64.2
61909,64.3
61910,62.8
61911,64.4
61912,64.4
61913,64.0
61914,65.6
61915,63.3
61916,53.8
61917,11.2
61918,11.1
61919,9.8
61920,11.1
61921,10.7
61922,14.1
61923,18.1
61924,19.2
61925,41.5
61926,59.0
61927,59.9
61928,61.0
61929,62.1
61930,58.2
61931,54.0
61932,52.2
61933,50.4
61934,32.0
61935,14.0
61936,21.6
61937,39.6
61938,57.0
61939,62.0
61940,62.0
61941,62.3
61942,62.4
61943,62.9
61944,62.0
61945,62.0
61946,62.3
61947,62.3
61948,62.4
61949,62.1
61950,61.3
61951,61.8
61952,62.3
61953,61.7
61954,62.1
61955,61.2
61956,60.5
61957,36.8
61958,14.4
61959,14.3
61960,14.4
61961,14.0
61962,14.4
61963,14.2
61964,18.8
61965,24.6
61966,41.3
61967,59.9
61968,61.1
61969,42.0
61970,30.0
61971,50.8
61972,66.8
61973,66.5
61974,45.8
61975,21.2
61976,15.8
61977,15.7
61978,15.7
61979,15.9
61980,16.1
61981,15.2
61982,15.2
61983,39.6
61984,62.6
61985,62.7
61986,62.7
61987,63.1
61988,62.5
61989,61.8
61990,59.8
61991,39.5
61992,13.1
61993,13.1
61994,37.0
61995,59.5
61996,58.7
61997,59.6
61998,58.9
61999,58.9
62000,57.9
62001,58.4
62002,56.1
62003,51.8
62004,52.0
62005,37.4
62006,19.2
62007,29.8
62008,53.8
62009,64.0
62010,62.9
62011,60.7
62012,60.7
62013,61.4
62014,61.3
62015,60.8
62016,42.0
62017,30.5
62018,49.0
62019,60.3
62020,61.8
62021,60.9
62022,55.7
62023,30.9
62024,11.5
62025,14.2
62026,16.8
62027,16.4
62028,16.7
62029,16.4
62030,15.7
62031,16.1
62032,30.2
62033,52.2
62034,61.9
62035,64.1
62036,63.5
62037,59.0
62038,56.3
62039,56.6
62040,56.4
62041,56.9
62042,60.2
62043,63.8
62044,64.8
62045,63.7
62046,63.5
62047,63.5
62048,63.1
62049,62.9
62050,62.7
62051,63.9
62052,63.7
62053,63.5
62054,64.4
62055,65.3
62056,57.2
62057,33.8
62058,22.2
62059,21.4
62060,19.1
62061,18.7
62062,19.1
62063,39.5
62064,61.3
62065,60.8
62066,60.3
62067,60.7
62068,57.3
62069,41.5
62070,44.5
62071,60.2
62072,60.5
62073,61.3
62074,58.1
62075,42.5
62076,43.7
62077,62.8
62078,56.5
62079,35.2
62080,44.4
62081,63.1
62082,63.4
62083,64.2
62084,64.2
62085,63.4
62086,63.4
62087,64.0
62088,61.6
62089,59.4
62090,58.3
62091,56.9
62092,56.9
62093,56.9
62094,51.1
62095,27.6
62096,11.2
62097,32.9
62098,56.4
62099,58.4
62100,43.0
62101,44.0
62102,58.9
62103,51.6
62104,49.9
62105,51.8
62106,51.6
62107,54.6
62108,43.7
62109,46.3
62110,65.5
62111,65.5
62112,65.1
62113,65.3
62114,66.1
62115,66.4
62116,46.9
62117,22.7
62118,40.9
62119,64.7
62120,65.9
62121,66.7
62122,60.3
62123,39.9
62124,45.7
62125,64.5
62126,64.9
62127,65.1
62128,64.8
62129,64.2
62130,41.8
62131,28.8
62132,51.4
62133,63.8
62134,47.4
62135,26.1
62136,42.4
62137,62.7
62138,63.7
62139,65.3
62140,65.3
62141,58.2
62142,35.9
62143,23.0
62144,37.5
62145,57.5
62146,62.2
62147,62.2
62148,62.1
62149,62.8
62150,62.8
62151,62.7
62152,61.9
62153,63.3
62154,64.1
62155,63.9
62156,64.7
62157,52.6
62158,31.5
62159,45.5
62160,63.1
62161,63.0
62162,62.5
62163,60.5
62164,59.6
62165,59.8
62166,59.4
62167,60.1
62168,62.3
62169,64.2
62170,63.9
62171,62.3
62172,56.2
62173,33.5
62174,16.1
62175,9.3
62176,9.5
62177,8.9
62178,9.8
62179,9.4
62180,11.0
62181,12.9
62182,12.3
62183,35.6
62184,62.8
62185,65.9
62186,65.5
62187,65.1
62188,40.5
62189,16.3
62190,38.5
62191,59.9
62192,59.3
62193,59.0
62194,59.1
62195,59.2
62196,59.9
62197,59.1
62198,59.4
62199,62.3
62200,64.7
62201,60.2
62202,54.6
62203,39.5
62204,18.0
62205,10.8
62206,25.4
62207,30.9
62208,39.1
62209,60.4
62210,64.8
62211,63.9
62212,63.9
62213,64.7
62214,64.2
62215,63.3
62216,64.1
62217,45.5
62218,35.6
62219,35.9
62220,43.5
62221,62.8
62222,65.2
62223,65.5
62224,65.5
62225,57.8
62226,36.7
62227,36.4
62228,44.1
62229,59.6
62230,63.2
62231,61.7
62232,64.2
62233,65.4
62234,43.5
62235,24.3
62236,28.8
62237,21.2
62238,21.9
62239,25.6
62240,55.9
62241,63.1
62242,62.3
62243,59.6
62244,60.5
62245,60.2
62246,62.1
62247,58.7
62248,59.9
62249,58.9
62250,59.9
62251,48.9
62252,14.7
62253,20.8
62254,31.1
62255,57.6
62256,51.7
62257,24.6
62258,17.3
62259,37.4
62260,51.7
62261,56.9
62262,59.7
62263,61.1
62264,42.4
62265,24.6
62266,48.0
62267,60.7
62268,60.6
62269,59.2
62270,58.1
62271,37.5
62272,43.0
62273,63.7
62274,63.3
62275,64.1
62276,63.7
62277,63.9
62278,62.1
62279,58.4
62280,58.3
62281,59.0
62282,41.1
62283,15.6
62284,15.2
62285,15.5
62286,15.7
62287,15.4
62288,15.9
62289,15.2
62290,14.9
62291,48.8
62292,59.2
62293,56.6
62294,56.0
62295,56.4
62296,55.6
62297,59.2
62298,62.7
62299,59.6
62300,61.1
62301,61.1
62302,55.4
62303,24.6
62304,18.4
62305,21.6
62306,43.0
62307,36.1
62308,40.1
62309,65.3
62310,63.9
62311,65.5
62312,64.5
62313,64.8
62314,65.1
62315,63.7
62316,60.5
62317,42.1
62318,33.2
62319,59.2
62320,45.7
62321,26.9
62322,53.1
62323,63.5
62324,65.1
62325,64.3
62326,64.1
62327,64.8
62328,64.1
62329,65.0
62330,64.0
62331,65.2
62332,64.4
62333,65.1
62334,64.6
62335,65.0
62336,65.0
62337,64.7
62338,63.9
62339,63.6
62340,63.7
62341,42.2
62342,19.1
62343,19.5
62344,20.6
62345,18.0
62346,15.7
62347,21.1
62348,41.9
62349,62.1
62350,54.5
62351,32.5
62352,42.4
62353,59.7
62354,58.1
62355,57.9
62356,49.5
62357,29.8
62358,18.5
62359,18.0
62360,29.3
62361,50.6
62362,59.5
62363,62.3
62364,61.4
62365,56.8
62366,55.5
62367,55.8
62368,56.2
62369,57.9
62370,61.1
62371,63.2
62372,63.4
62373,63.3
62374,63.1
62375,63.2
62376,63.1
62377,63.9
62378,63.1
62379,64.1
62380,63.4
62381,64.5
62382,65.0
62383,55.5
62384,26.2
62385,10.0
62386,11.1
62387,14.4
62388,14.3
62389,15.8
62390,18.6
62391,38.0
62392,59.2
62393,60.1
62394,59.9
62395,59.7
62396,59.9
62397,58.0
62398,35.2
62399,14.3
62400,35.5
62401,39.4
62402,17.1
62403,32.0
62404,62.2
62405,63.9
62406,62.5
62407,61.6
62408,58.5
62409,59.8
62410,59.7
62411,58.7
62412,58.9
62413,59.5
62414,59.1
62415,59.8
62416,58.7
62417,59.3
62418,56.1
62419,53.6
62420,54.2
62421,14.8
62422,13.2
62423,12.9
62424,16.2
62425,29.3
62426,63.5
62427,63.5
62428,63.5
62429,58.7
62430,57.5
62431,59.1
62432,60.2
62433,59.8
62434,59.4
62435,59.2
62436,54.2
62437,36.9
62438,14.8
62439,32.2
62440,25.6
62441,25.9
62442,41.3
62443,55.5
62444,46.2
62445,8.9
62446,8.6
62447,8.4
62448,8.8
62449,8.9
62450,9.6
62451,16.3
62452,54.8
62453,62.9
62454,66.0
62455,65.8
62456,65.1
62457,64.1
62458,31.5
62459,25.2
62460,59.6
62461,68.1
62462,66.1
62463,68.3
62464,68.1
62465,67.7
62466,67.9
62467,66.9
62468,65.1
62469,63.5
62470,61.3
62471,50.0
62472,31.9
62473,41.8
62474,61.3
62475,43.6
62476,25.8
62477,45.1
62478,64.2
62479,63.8
62480,63.4
62481,63.3
62482,62.3
62483,60.2
62484,60.0
62485,60.7
62486,63.9
62487,64.9
62488,41.4
62489,32.6
62490,35.5
62491,33.0
62492,33.9
62493,46.2
62494,66.7
62495,67.5
62496,66.7
62497,66.0
62498,66.5
62499,67.3
62500,66.5
62501,64.5
62502,62.5
62503,62.3
62504,51.5
62505,29.5
62506,16.3
62507,15.2
62508,18.1
62509,18.2
62510,18.2
62511,17.8
62512,17.9
62513,19.8
62514,22.3
62515,39.6
62516,59.0
62517,60.8
62518,62.1
62519,58.5
62520,35.3
62521,15.6
62522,16.1
62523,16.0
62524,34.2
62525,59.3
62526,63.5
62527,63.4
62528,64.1
62529,64.1
62530,63.3
62531,62.2
62532,62.5
62533,41.8
62534,22.6
62535,24.8
62536,37.0
62537,55.8
62538,64.1
62539,62.5
62540,61.1
62541,61.1
62542,60.2
62543,52.1
62544,35.4
62545,45.1
62546,61.3
62547,59.0
62548,59.3
62549,59.5
62550,58.7
62551,59.3
62552,58.5
62553,58.7
62554,61.2
62555,63.0
62556,64.5
62557,66.5
62558,66.5
62559,61.1
62560,56.3
62561,56.5
62562,56.5
62563,35.3
62564,13.2
62565,36.8
62566,63.3
62567,64.6
62568,64.7
62569,64.6
62570,63.9
62571,64.7
62572,64.7
62573,64.3
62574,61.2
62575,39.8
62576,43.7
62577,52.2
62578,45.1
62579,39.0
62580,59.4
62581,43.9
62582,33.9
62583,56.2
62584,42.6
62585,19.6
62586,40.8
62587,62.9
62588,63.7
62589,63.9
62590,63.1
62591,63.1
62592,63.1
62593,41.2
62594,18.4
62595,18.1
62596,18.8
62597,38.4
62598,61.6
62599,64.1
62600,64.1
62601,63.6
62602,63.2
62603,63.0
62604,62.7
62605,61.7
62606,60.9
62607,61.1
62608,62.5
62609,64.5
62610,47.3
62611,24.1
62612,19.8
62613,20.5
62614,22.6
62615,24.4
62616,42.6
62617,60.6
62618,58.9
62619,59.1
62620,59.7
62621,59.5
62622,59.7
62623,55.7
62624,35.7
62625,19.5
62626,20.2
62627,27.6
62628,50.6
62629,58.9
62630,55.2
62631,56.1
62632,56.3
62633,56.3
62634,58.7
62635,47.1
62636,32.2
62637,49.5
62638,63.7
62639,62.9
62640,63.5
62641,63.3
62642,63.4
62643,64.8
62644,64.7
62645,63.0
62646,47.7
62647,31.1
62648,43.7
62649,64.1
62650,64.7
62651,67.1
62652,67.3
62653,65.5
62654,48.5
62655,32.6
62656,23.2
62657,26.6
62658,42.2
62659,63.8
62660,61.7
62661,39.2
62662,21.2
62663,37.4
62664,58.8
62665,58.9
62666,58.9
62667,59.9
62668,59.5
62669,59.2
62670,60.7
62671,62.5
62672,61.6
62673,59.9
62674,59.2
62675,59.2
62676,59.9
62677,60.4
62678,59.2
62679,34.7
62680,11.7
62681,11.9
62682,32.6
62683,51.9
62684,54.0
62685,57.0
62686,59.2
62687,60.5
62688,60.3
62689,60.7
62690,34.8
62691,36.3
62692,61.1
62693,59.9
62694,61.5
62695,46.2
62696,39.5
62697,65.1
62698,68.0
62699,41.6
62700,22.0
62701,25.2
62702,46.0
62703,64.3
62704,64.3
62705,64.4
62706,63.4
62707,64.9
62708,63.4
62709,64.8
62710,63.7
62711,64.5
62712,64.8
62713,63.9
62714,64.5
62715,63.1
62716,64.5
62717,63.1
62718,63.7
62719,66.0
62720,67.4
62721,65.8
62722,64.1
62723,61.7
62724,50.1
62725,26.2
62726,22.3
62727,22.2
62728,20.6
62729,20.6
62730,38.5
62731,39.8
62732,43.2
62733,53.1
62734,62.8
62735,66.7
62736,66.9
62737,67.6
62738,67.7
62739,43.3
62740,32.4
62741,39.2
62742,42.3
62743,63.9
62744,61.5
62745,61.7
62746,61.7
62747,61.9
62748,62.0
62749,62.0
62750,62.3
62751,62.5
62752,63.9
62753,63.9
62754,65.8
62755,66.7
62756,61.7
62757,61.8
62758,58.0
62759,58.3
62760,55.8
62761,59.5
62762,59.4
62763,62.9
62764,63.5
62765,41.9
62766,29.8
62767,42.5
62768,64.5
62769,54.2
62770,28.9
62771,24.9
62772,32.9
62773,57.0
62774,67.3
62775,66.4
62776,66.8
62777,66.4
62778,51.0
62779,24.2
62780,30.6
62781,55.6
62782,66.1
62783,66.5
62784,66.3
62785,66.3
62786,67.2
62787,66.5
62788,66.1
62789,66.3
62790,67.1
62791,66.3
62792,66.1
62793,65.9
62794,64.7
62795,65.4
62796,65.4
62797,66.3
62798,52.2
62799,27.6
62800,44.6
62801,66.1
62802,65.7
62803,67.5
62804,56.8
62805,28.1
62806,41.1
62807,46.1
62808,46.2
62809,65.1
62810,65.3
62811,65.2
62812,43.9
62813,41.1
62814,62.8
62815,61.4
62816,61.4
62817,61.1
62818,61.1
62819,62.0
62820,61.9
62821,61.8
62822,61.5
62823,61.9
62824,63.2
62825,61.4
62826,61.7
62827,57.9
62828,58.9
62829,36.0
62830,14.3
62831,33.0
62832,41.2
62833,65.3
62834,66.1
62835,62.9
62836,62.3
62837,61.8
62838,62.3
62839,61.7
62840,38.7
62841,38.1
62842,40.4
62843,48.5
62844,61.8
62845,38.3
62846,30.5
62847,41.4
62848,35.7
62849,26.1
62850,11.1
62851,12.4
62852,12.0
62853,14.7
62854,21.0
62855,46.4
62856,48.8
62857,66.6
62858,65.5
62859,63.1
62860,63.2
62861,63.5
62862,63.3
62863,62.7
62864,62.1
62865,61.9
62866,61.7
62867,38.6
62868,31.6
62869,20.5
62870,20.8
62871,21.3
62872,21.3
62873,21.3
62874,31.2
62875,41.1
62876,54.5
62877,62.4
62878,57.1
62879,57.0
62880,57.1
62881,57.5
62882,62.1
62883,54.8
62884,24.3
62885,23.8
62886,44.1
62887,64.1
62888,65.0
62889,63.5
62890,64.1
62891,65.2
62892,63.5
62893,64.3
62894,67.0
62895,54.9
62896,35.8
62897,20.4
62898,21.0
62899,16.9
62900,17.0
62901,16.9
62902,16.9
62903,16.9
62904,17.0
62905,36.8
62906,57.2
62907,62.3
62908,63.2
62909,62.3
62910,62.9
62911,62.1
62912,43.9
62913,24.1
62914,43.0
62915,63.0
62916,61.9
62917,62.6
62918,59.4
62919,44.6
62920,32.0
62921,46.4
62922,47.0
62923,31.8
62924,45.0
62925,59.1
62926,60.9
62927,60.8
62928,60.8
62929,43.6
62930,26.4
62931,45.3
62932,64.1
62933,59.9
62934,58.5
62935,58.1
62936,58.2
62937,57.1
62938,52.8
62939,35.1
62940,18.6
62941,19.2
62942,18.7
62943,28.2
62944,54.4
62945,57.5
62946,57.2
62947,56.6
62948,58.2
62949,41.1
62950,14.9
62951,16.2
62952,15.4
62953,38.0
62954,55.5
62955,57.1
62956,61.7
62957,62.3
62958,62.7
62959,59.7
62960,56.6
62961,56.0
62962,56.5
62963,36.1
62964,14.2
62965,13.7
62966,15.2
62967,19.9
62968,29.1
62969,59.9
62970,57.8
62971,63.1
62972,22.3
62973,16.4
62974,16.4
62975,15.8
62976,16.2
62977,18.3
62978,22.9
62979,26.4
62980,65.3
62981,64.5
62982,61.3
62983,60.9
62984,60.9
62985,60.9
62986,61.4
62987,61.1
62988,60.9
62989,60.5
62990,58.9
62991,59.1
62992,63.7
62993,22.3
62994,14.2
62995,14.5
62996,56.4
62997,56.2
62998,56.4
62999,58.9
63000,62.7
63001,27.9
63002,49.1
63003,64.8
63004,65.6
63005,63.7
63006,64.5
63007,65.5
63008,53.9
63009,25.7
63010,26.8
63011,39.8
63012,65.1
63013,65.6
63014,65.3
63015,65.6
63016,65.5
63017,65.5
63018,64.2
63019,60.8
63020,60.7
63021,60.8
63022,60.7
63023,60.2
63024,58.7
63025,61.0
63026,59.9
63027,24.0
63028,15.1
63029,14.8
63030,13.2
63031,13.9
63032,13.9
63033,13.5
63034,13.3
63035,15.4
63036,22.4
63037,58.4
63038,66.1
63039,64.8
63040,62.7
63041,19.2
63042,20.0
63043,58.1
63044,59.5
63045,59.2
63046,59.0
63047,58.5
63048,59.5
63049,60.1
63050,59.4
63051,63.7
63052,64.2
63053,62.3
63054,52.4
63055,53.8
63056,12.8
63057,12.2
63058,12.1
63059,11.5
63060,13.0
63061,22.2
63062,38.8
63063,64.5
63064,64.5
63065,61.1
63066,61.5
63067,60.7
63068,61.5
63069,50.5
63070,30.5
63071,40.0
63072,62.1
63073,64.9
63074,64.1
63075,64.7
63076,63.5
63077,64.5
63078,62.5
63079,40.8
63080,43.2
63081,63.9
63082,61.9
63083,40.5
63084,25.2
63085,44.0
63086,64.2
63087,62.3
63088,42.0
63089,26.0
63090,48.1
63091,61.3
63092,43.1
63093,37.6
63094,57.4
63095,61.4
63096,61.6
63097,61.4
63098,61.0
63099,50.6
63100,52.6
63101,61.5
63102,58.3
63103,59.9
63104,60.4
63105,48.4
63106,28.1
63107,36.3
63108,20.3
63109,18.8
63110,37.0
63111,59.6
63112,61.3
63113,58.6
63114,55.4
63115,55.2
63116,55.5
63117,54.9
63118,59.5
63119,64.4
63120,63.8
63121,64.1
63122,53.5
63123,28.9
63124,17.1
63125,37.3
63126,56.2
63127,56.7
63128,41.1
63129,19.2
63130,15.7
63131,16.5
63132,38.2
63133,60.2
63134,60.9
63135,63.1
63136,64.5
63137,60.0
63138,36.0
63139,16.2
63140,32.1
63141,52.9
63142,54.4
63143,60.6
63144,65.7
63145,65.3
63146,65.2
63147,64.5
63148,63.8
63149,63.7
63150,62.1
63151,59.1
63152,59.9
63153,56.2
63154,35.8
63155,21.9
63156,22.5
63157,20.6
63158,22.9
63159,44.7
63160,64.5
63161,66.0
63162,66.1
63163,65.3
63164,65.3
63165,66.1
63166,66.0
63167,65.9
63168,66.0
63169,65.5
63170,64.9
63171,64.8
63172,51.5
63173,33.0
63174,46.4
63175,61.3
63176,61.6
63177,53.8
63178,32.5
63179,33.4
63180,53.1
63181,59.7
63182,60.5
63183,59.5
63184,59.9
63185,59.5
63186,59.2
63187,60.0
63188,59.5
63189,47.8
63190,30.1
63191,19.1
63192,14.8
63193,16.6
63194,22.3
63195,43.1
63196,56.3
63197,61.1
63198,65.6
63199,65.4
63200,65.5
63201,65.0
63202,65.3
63203,66.2
63204,61.5
63205,40.6
63206,46.9
63207,65.2
63208,65.0
63209,64.9
63210,63.9
63211,43.4
63212,21.4
63213,25.4
63214,44.4
63215,60.9
63216,42.2
63217,24.1
63218,25.8
63219,28.4
63220,46.4
63221,64.1
63222,65.3
63223,65.3
63224,63.1
63225,62.1
63226,59.2
63227,58.1
63228,57.8
63229,58.1
63230,36.2
63231,17.6
63232,19.2
63233,17.5
63234,16.6
63235,17.5
63236,38.5
63237,61.1
63238,62.8
63239,59.3
63240,56.6
63241,56.4
63242,56.0
63243,54.4
63244,57.3
63245,61.5
63246,61.9
63247,48.9
63248,23.0
63249,28.0
63250,50.3
63251,57.2
63252,38.4
63253,20.5
63254,20.1
63255,39.4
63256,60.5
63257,60.6
63258,60.7
63259,62.1
63260,64.0
63261,59.8
63262,57.1
63263,57.1
63264,37.6
63265,13.2
63266,7.3
63267,11.9
63268,19.2
63269,23.7
63270,44.5
63271,45.6
63272,27.5
63273,46.2
63274,65.1
63275,65.1
63276,65.0
63277,63.9
63278,62.9
63279,61.2
63280,60.3
63281,60.5
63282,60.9
63283,61.0
63284,59.5
63285,59.9
63286,60.1
63287,43.5
63288,22.9
63289,43.5
63290,64.6
63291,64.1
63292,60.0
63293,56.1
63294,56.0
63295,55.9
63296,55.6
63297,57.8
63298,62.1
63299,60.9
63300,60.7
63301,60.1
63302,60.2
63303,60.5
63304,60.3
63305,39.8
63306,39.8
63307,23.4
63308,24.7
63309,45.1
63310,50.3
63311,64.5
63312,64.5
63313,63.6
63314,63.4
63315,65.1
63316,66.0
63317,43.6
63318,20.6
63319,23.2
63320,25.2
63321,45.0
63322,64.9
63323,64.2
63324,64.2
63325,65.1
63326,64.5
63327,65.1
63328,65.1
63329,65.1
63330,65.2
63331,65.1
63332,63.3
63333,62.2
63334,62.4
63335,62.4
63336,62.4
63337,62.7
63338,41.5
63339,28.6
63340,50.8
63341,39.5
63342,19.9
63343,38.9
63344,61.7
63345,61.5
63346,61.6
63347,59.1
63348,59.3
63349,58.7
63350,59.7
63351,59.6
63352,42.1
63353,16.3
63354,9.9
63355,11.8
63356,14.5
63357,36.0
63358,57.1
63359,58.1
63360,59.4
63361,61.3
63362,60.9
63363,44.2
63364,43.1
63365,61.9
63366,40.8
63367,17.4
63368,18.0
63369,18.1
63370,17.8
63371,40.1
63372,62.3
63373,62.2
63374,62.2
63375,62.2
63376,62.2
63377,62.2
63378,62.2
63379,62.1
63380,62.1
63381,61.1
63382,60.1
63383,59.3
63384,43.6
63385,24.1
63386,42.1
63387,41.0
63388,21.7
63389,41.8
63390,43.6
63391,32.4
63392,51.3
63393,60.3
63394,57.4
63395,55.2
63396,54.4
63397,54.2
63398,36.4
63399,19.6
63400,19.2
63401,18.9
63402,23.5
63403,41.2
63404,55.6
63405,60.5
63406,59.0
63407,54.7
63408,34.4
63409,14.1
63410,14.6
63411,34.3
63412,60.5
63413,64.5
63414,65.5
63415,63.9
63416,61.5
63417,61.4
63418,61.2
63419,60.7
63420,60.5
63421,60.9
63422,61.3
63423,61.3
63424,61.3
63425,62.3
63426,63.1
63427,60.3
63428,55.9
63429,54.7
63430,53.2
63431,31.6
63432,12.0
63433,14.1
63434,20.7
63435,24.6
63436,34.8
63437,53.5
63438,61.8
63439,61.5
63440,61.5
63441,61.7
63442,61.7
63443,61.3
63444,62.3
63445,62.5
63446,59.9
63447,57.4
63448,58.2
63449,60.2
63450,62.1
63451,53.2
63452,30.9
63453,31.9
63454,53.6
63455,63.3
63456,65.0
63457,64.7
63458,59.0
63459,36.9
63460,41.5
63461,60.9
63462,59.5
63463,60.9
63464,62.6
63465,62.9
63466,39.9
63467,15.4
63468,23.9
63469,24.6
63470,38.6
63471,59.2
63472,61.3
63473,57.8
63474,53.0
63475,52.4
63476,52.3
63477,53.3
63478,55.6
63479,60.5
63480,44.4
63481,27.2
63482,46.2
63483,61.3
63484,61.9
63485,62.1
63486,62.0
63487,62.0
63488,62.1
63489,62.3
63490,60.6
63491,61.4
63492,64.7
63493,63.9
63494,64.7
63495,65.3
63496,46.6
63497,46.9
63498,60.2
63499,35.8
63500,18.5
63501,36.5
63502,40.7
63503,60.9
63504,59.6
63505,59.6
63506,57.6
63507,38.2
63508,18.1
63509,32.8
63510,32.9
63511,39.4
63512,61.7
63513,61.5
63514,62.3
63515,61.5
63516,62.1
63517,58.9
63518,57.6
63519,57.8
63520,56.9
63521,57.9
63522,57.4
63523,57.3
63524,57.3
63525,57.6
63526,57.0
63527,59.7
63528,57.2
63529,53.9
63530,54.0
63531,53.4
63532,53.5
63533,57.2
63534,59.8
63535,58.5
63536,58.6
63537,57.7
63538,56.2
63539,46.8
63540,25.4
63541,14.1
63542,12.9
63543,12.0
63544,11.1
63545,12.2
63546,20.8
63547,46.0
63548,56.2
63549,57.0
63550,58.6
63551,42.3
63552,37.5
63553,52.7
63554,53.9
63555,54.2
63556,52.6
63557,33.1
63558,14.3
63559,33.7
63560,60.0
63561,62.1
63562,60.2
63563,45.7
63564,26.5
63565,39.9
63566,40.8
63567,27.4
63568,50.1
63569,66.3
63570,65.3
63571,65.6
63572,65.9
63573,65.3
63574,65.0
63575,66.0
63576,62.7
63577,60.1
63578,60.3
63579,60.5
63580,61.2
63581,47.4
63582,27.5
63583,37.8
63584,58.1
63585,61.9
63586,60.1
63587,58.5
63588,58.1
63589,61.3
63590,65.3
63591,41.5
63592,18.4
63593,20.7
63594,22.9
63595,32.8
63596,52.6
63597,61.3
63598,60.9
63599,60.5
63600,59.6
63601,59.3
63602,59.9
63603,59.5
63604,59.2
63605,60.7
63606,63.1
63607,41.1
63608,16.3
63609,12.3
63610,9.8
63611,9.7
63612,30.6
63613,53.4
63614,55.8
63615,60.6
63616,65.0
63617,65.8
63618,65.9
63619,65.9
63620,64.9
63621,64.7
63622,65.2
63623,64.1
63624,64.1
63625,65.1
63626,64.5
63627,64.0
63628,42.5
63629,20.3
63630,20.3
63631,42.7
63632,62.4
63633,60.6
63634,61.9
63635,62.2
63636,60.7
63637,42.8
63638,22.4
63639,42.0
63640,61.5
63641,60.5
63642,61.0
63643,61.1
63644,42.5
63645,21.9
63646,25.9
63647,44.7
63648,62.9
63649,61.0
63650,50.8
63651,35.8
63652,17.1
63653,17.0
63654,17.1
63655,17.1
63656,29.2
63657,43.9
63658,43.9
63659,36.5
63660,43.0
63661,58.9
63662,58.5
63663,58.5
63664,58.1
63665,57.6
63666,57.9
63667,57.1
63668,57.2
63669,57.7
63670,58.3
63671,61.1
63672,45.2
63673,14.7
63674,7.3
63675,8.2
63676,9.8
63677,10.2
63678,10.5
63679,11.2
63680,12.2
63681,16.2
63682,41.2
63683,64.8
63684,65.6
63685,65.0
63686,64.9
63687,64.3
63688,63.0
63689,62.3
63690,62.3
63691,61.6
63692,44.9
63693,25.1
63694,21.2
63695,20.1
63696,29.3
63697,52.3
63698,64.8
63699,55.5
63700,31.9
63701,18.4
63702,18.8
63703,18.4
63704,18.6
63705,31.1
63706,55.0
63707,62.7
63708,62.1
63709,60.8
63710,58.7
63711,35.0
63712,11.9
63713,15.4
63714,38.0
63715,59.3
63716,52.5
63717,33.7
63718,25.1
63719,46.8
63720,62.7
63721,59.2
63722,54.2
63723,53.2
63724,52.2
63725,52.4
63726,52.7
63727,57.9
63728,63.1
63729,62.7
63730,61.7
63731,61.5
63732,62.3
63733,40.0
63734,16.3
63735,16.4
63736,16.4
63737,19.1
63738,21.9
63739,23.4
63740,43.2
63741,62.3
63742,61.5
63743,62.9
63744,62.8
