step,mean
64610,24.4
64611,24.2
64612,19.9
64613,20.6
64614,22.9
64615,24.1
64616,25.2
64617,25.1
64618,24.4
64619,20.1
64620,21.4
64621,21.4
64622,21.4
64623,24.6
64624,11.8
64625,14.2
64626,24.9
64627,24.1
64628,23.2
64629,22.3
64630,22.6
64631,23.1
64632,16.1
64633,14.0
64634,15.6
64635,16.4
64636,28.7
64637,25.4
64638,25.2
64639,24.9
64640,24.8
64641,24.4
64642,28.5
64643,25.4
64644,23.9
64645,24.0
64646,23.4
64647,26.1
64648,25.4
64649,9.7
64650,9.8
64651,10.2
64652,24.3
64653,12.2
64654,13.0
64655,19.1
64656,21.8
64657,22.1
64658,22.9
64659,22.8
64660,23.9
64661,26.6
64662,24.9
64663,21.3
64664,21.1
64665,19.9
64666,10.5
64667,10.7
64668,13.4
64669,27.9
64670,27.9
64671,28.5
64672,28.4
64673,28.9
64674,26.7
64675,19.1
64676,21.2
64677,24.8
64678,26.1
64679,26.4
64680,26.1
64681,21.3
64682,20.3
64683,26.1
64684,26.2
64685,26.4
64686,24.4
64687,24.5
64688,25.1
64689,19.8
64690,18.8
64691,19.6
64692,25.9
64693,25.9
64694,25.4
64695,24.9
64696,24.8
64697,25.3
64698,24.8
64699,24.4
64700,24.9
64701,11.5
64702,11.8
64703,12.4
64704,22.4
64705,22.6
64706,23.2
64707,24.6
64708,24.9
64709,19.8
64710,20.4
64711,21.5
64712,21.0
64713,21.1
64714,22.5
64715,24.2
64716,24.2
64717,24.1
64718,27.2
64719,16.6
64720,18.0
64721,23.6
64722,19.1
64723,23.6
64724,25.1
64725,26.2
64726,27.5
64727,28.0
64728,27.0
64729,26.6
64730,15.2
64731,14.2
64732,14.4
64733,16.7
64734,16.8
64735,16.6
64736,19.1
64737,21.0
64738,24.7
64739,24.9
64740,25.1
64741,24.9
64742,25.2
64743,25.2
64744,25.7
64745,25.7
64746,26.2
64747,25.7
64748,25.4
64749,22.4
64750,22.1
64751,21.6
64752,21.4
64753,21.8
64754,22.6
64755,22.6
64756,23.6
64757,14.8
64758,13.8
64759,23.1
64760,15.3
64761,19.0
64762,26.4
64763,25.6
64764,22.2
64765,23.1
64766,22.7
64767,22.0
64768,22.4
64769,27.4
64770,18.3
64771,18.8
64772,25.8
64773,26.1
64774,25.9
64775,25.7
64776,25.5
64777,26.2
64778,26.7
64779,28.4
64780,28.2
64781,23.4
64782,23.4
64783,17.8
64784,16.7
64785,19.4
64786,21.3
64787,20.8
64788,25.4
64789,25.4
64790,27.2
64791,26.9
64792,27.1
64793,19.7
64794,19.6
64795,27.6
64796,18.9
64797,21.2
64798,23.9
64799,24.4
64800,24.0
64801,24.9
64802,25.2
64803,25.3
64804,25.1
64805,25.8
64806,24.7
64807,25.3
64808,25.1
64809,23.4
64810,24.2
64811,24.3
64812,24.6
64813,24.2
64814,25.2
64815,25.1
64816,25.1
64817,27.3
64818,32.6
64819,20.6
64820,30.0
64821,29.0
64822,18.6
64823,18.1
64824,18.5
64825,25.7
64826,22.8
64827,22.1
64828,21.8
64829,22.5
64830,22.4
64831,22.5
64832,22.8
64833,21.5
64834,21.6
64835,22.7
64836,22.6
64837,25.9
64838,22.8
64839,14.5
64840,21.0
64841,21.8
64842,21.0
64843,20.5
64844,21.6
64845,25.0
64846,25.2
64847,26.2
64848,22.2
64849,7.1
64850,8.2
64851,9.1
64852,6.9
64853,9.0
64854,7.2
64855,12.3
64856,12.4
64857,11.7
64858,11.5
64859,11.7
64860,13.2
64861,26.4
64862,23.9
64863,16.4
64864,16.4
64865,15.4
64866,14.8
64867,16.5
64868,22.5
64869,21.1
64870,21.1
64871,25.7
64872,26.4
64873,25.1
64874,19.8
64875,22.7
64876,25.9
64877,26.6
64878,26.1
64879,25.9
64880,25.9
64881,25.9
64882,26.1
64883,26.1
64884,26.8
64885,25.9
64886,26.0
64887,23.6
64888,22.9
64889,22.8
64890,21.8
64891,21.7
64892,21.1
64893,21.0
64894,21.9
64895,21.4
64896,25.4
64897,13.2
64898,16.7
64899,21.1
64900,25.7
64901,23.7
64902,10.2
64903,10.6
64904,10.5
64905,11.6
64906,12.6
64907,13.6
64908,22.8
64909,23.1
64910,24.4
64911,24.3
64912,24.8
64913,26.1
64914,22.8
64915,21.3
64916,23.5
64917,22.4
64918,24.1
64919,26.5
64920,26.7
64921,26.6
64922,26.4
64923,23.9
64924,23.9
64925,23.8
64926,24.3
64927,24.4
64928,27.4
64929,18.6
64930,26.9
64931,27.7
64932,23.0
64933,18.9
64934,18.7
64935,24.9
64936,23.6
64937,27.2
64938,28.0
64939,27.5
64940,27.1
64941,26.4
64942,26.2
64943,25.8
64944,26.2
64945,27.2
64946,26.8
64947,27.3
64948,26.9
64949,26.1
64950,25.8
64951,24.8
64952,23.9
64953,25.2
64954,26.1
64955,26.1
64956,24.9
64957,16.5
64958,16.4
64959,16.4
64960,16.6
64961,19.9
64962,19.4
64963,19.7
64964,19.8
64965,19.8
64966,19.8
64967,23.5
64968,21.1
64969,16.5
64970,16.2
64971,23.7
64972,25.1
64973,24.9
64974,23.8
64975,23.2
64976,13.9
64977,15.2
64978,21.3
64979,20.6
64980,22.5
64981,27.6
64982,27.6
64983,27.1
64984,21.1
64985,21.4
64986,21.6
64987,20.6
64988,21.2
64989,21.3
64990,26.3
64991,25.6
64992,26.7
64993,27.4
64994,24.0
64995,24.2
64996,24.3
64997,25.4
64998,25.4
64999,30.0
65000,22.4
65001,19.7
65002,19.5
65003,24.6
65004,27.0
65005,19.2
65006,19.7
65007,24.1
65008,23.7
65009,23.8
65010,27.3
65011,27.1
65012,23.8
65013,23.9
65014,23.5
65015,23.6
65016,21.6
65017,23.1
65018,27.2
65019,26.6
65020,24.5
65021,23.8
65022,24.3
65023,24.6
65024,24.6
65025,22.9
65026,22.1
65027,22.1
65028,25.7
65029,25.7
65030,26.2
65031,26.3
65032,28.5
65033,29.5
65034,29.5
65035,19.1
65036,18.9
65037,23.6
65038,22.4
65039,27.2
65040,27.6
65041,25.4
65042,25.1
65043,24.9
65044,21.9
65045,22.8
65046,17.2
65047,21.9
65048,19.7
65049,14.0
65050,14.4
65051,12.6
65052,11.8
65053,12.0
65054,11.5
65055,11.8
65056,24.3
65057,22.5
65058,21.3
65059,23.8
65060,20.7
65061,21.7
65062,21.3
65063,9.7
65064,9.8
65065,10.1
65066,13.8
65067,19.4
65068,23.8
65069,25.6
65070,25.4
65071,24.9
65072,21.2
65073,15.8
65074,14.3
65075,11.5
65076,15.6
65077,14.3
65078,18.1
65079,21.2
65080,24.1
65081,23.2
65082,22.9
65083,23.2
65084,16.0
65085,16.3
65086,20.2
65087,17.1
65088,12.4
65089,12.1
65090,11.3
65091,13.2
65092,14.6
65093,23.6
65094,27.8
65095,27.3
65096,27.1
65097,27.7
65098,28.3
65099,28.5
65100,28.5
65101,28.4
65102,28.0
65103,27.0
65104,27.4
65105,27.2
65106,27.3
65107,27.2
65108,28.0
65109,25.4
65110,28.5
65111,28.5
65112,29.5
65113,29.0
65114,28.4
65115,16.8
65116,18.8
65117,19.9
65118,24.0
65119,22.2
65120,23.2
65121,26.6
65122,27.9
65123,25.8
65124,23.6
65125,23.3
65126,23.6
65127,24.2
65128,20.7
65129,22.6
65130,24.9
65131,21.9
65132,20.4
65133,21.1
65134,22.9
65135,29.2
65136,29.0
65137,29.1
65138,28.0
65139,23.2
65140,26.0
65141,28.8
65142,28.8
65143,29.1
65144,29.1
65145,29.1
65146,16.7
65147,16.7
65148,21.2
65149,13.1
65150,12.6
65151,13.2
65152,23.5
65153,23.2
65154,23.1
65155,22.1
65156,17.8
65157,12.9
65158,11.8
65159,11.1
65160,17.2
65161,13.5
65162,25.0
65163,24.8
65164,24.7
65165,9.7
65166,10.9
65167,10.0
65168,10.3
65169,9.3
65170,10.1
65171,11.8
65172,23.1
65173,24.2
65174,26.4
65175,26.8
65176,27.1
65177,27.5
65178,26.6
65179,27.0
65180,26.7
65181,25.9
65182,26.7
65183,27.3
65184,27.3
65185,26.8
65186,26.6
65187,27.3
65188,27.1
65189,27.1
65190,29.6
65191,29.6
65192,28.2
65193,28.5
65194,29.0
65195,29.5
65196,22.1
65197,20.0
65198,23.1
65199,28.8
65200,28.7
65201,23.6
65202,23.8
65203,23.8
65204,23.4
65205,20.1
65206,21.9
65207,23.3
65208,24.1
65209,24.0
65210,21.8
65211,22.5
65212,28.2
65213,27.0
65214,26.6
65215,26.4
65216,24.6
65217,25.9
65218,23.8
65219,23.6
65220,16.9
65221,17.5
65222,17.2
65223,29.8
65224,19.4
65225,18.1
65226,23.3
65227,24.6
65228,25.3
65229,26.7
65230,26.7
65231,26.7
65232,24.1
65233,21.3
65234,20.5
65235,17.0
65236,16.4
65237,16.5
65238,23.5
65239,22.7
65240,23.7
65241,23.1
65242,22.1
65243,21.3
65244,21.0
65245,24.6
65246,24.9
65247,13.4
65248,13.2
65249,13.2
65250,20.8
65251,22.8
65252,22.7
65253,24.4
65254,27.1
65255,27.2
65256,27.1
65257,27.1
65258,22.7
65259,22.4
65260,25.1
65261,23.7
65262,23.5
65263,24.5
65264,24.4
65265,22.2
65266,22.2
65267,23.6
65268,21.5
65269,20.2
65270,20.2
65271,20.2
65272,19.7
65273,27.4
65274,27.3
65275,26.8
65276,26.9
65277,26.4
65278,24.2
65279,24.1
65280,24.1
65281,24.0
65282,17.5
65283,21.9
65284,24.7
65285,24.9
65286,21.0
65287,22.1
65288,25.7
65289,24.0
65290,23.4
65291,24.3
65292,22.1
65293,22.6
65294,22.9
65295,24.6
65296,14.9
65297,19.8
65298,15.2
65299,13.9
65300,13.7
65301,19.7
65302,22.8
65303,24.6
65304,25.1
65305,23.8
65306,23.8
65307,23.8
65308,23.8
65309,23.8
65310,22.2
65311,21.9
65312,21.7
65313,21.5
65314,9.3
65315,10.5
65316,20.1
65317,20.1
65318,21.8
65319,24.7
65320,25.2
65321,24.8
65322,24.0
65323,26.2
65324,27.7
65325,27.9
65326,28.0
65327,29.1
65328,20.8
65329,18.6
65330,19.8
65331,25.4
65332,27.0
65333,25.8
65334,25.0
65335,22.4
65336,23.2
65337,21.4
65338,21.4
65339,25.1
65340,25.2
65341,25.2
65342,25.0
65343,25.1
65344,25.0
65345,24.2
65346,24.1
65347,24.6
65348,24.3
65349,23.9
65350,25.5
65351,25.8
65352,27.7
65353,27.8
65354,21.1
65355,21.1
65356,25.1
65357,28.7
65358,28.6
65359,28.6
65360,28.6
65361,31.8
65362,31.9
65363,32.1
65364,23.9
65365,20.2
65366,26.4
65367,14.0
65368,13.9
65369,13.9
65370,13.8
65371,28.3
65372,27.1
65373,24.6
65374,21.2
65375,15.2
65376,14.8
65377,15.1
65378,13.2
65379,11.6
65380,12.2
65381,22.0
65382,14.8
65383,14.9
65384,15.2
65385,14.4
65386,13.9
65387,21.5
65388,20.2
65389,20.4
65390,20.7
65391,22.1
65392,25.4
65393,25.7
65394,25.8
65395,25.8
65396,25.7
65397,25.3
65398,25.6
65399,26.0
65400,25.9
65401,26.4
65402,28.9
65403,30.0
65404,30.2
65405,18.1
65406,19.1
65407,23.1
65408,26.4
65409,26.5
65410,21.3
65411,21.6
65412,26.1
65413,25.6
65414,25.3
65415,25.2
65416,25.1
65417,25.2
65418,21.1
65419,18.5
65420,21.7
65421,23.3
65422,14.3
65423,12.2
65424,18.6
65425,24.2
65426,24.3
65427,23.4
65428,20.9
65429,14.2
65430,14.2
65431,14.5
65432,12.8
65433,18.2
65434,15.2
65435,11.3
65436,11.3
65437,17.4
65438,21.9
65439,25.4
65440,25.4
65441,25.4
65442,17.7
65443,17.8
65444,18.0
65445,18.1
65446,23.5
65447,21.6
65448,20.8
65449,21.9
65450,17.2
65451,15.6
65452,21.6
65453,23.5
65454,20.2
65455,20.4
65456,21.3
65457,20.8
65458,13.1
65459,13.0
65460,12.4
65461,23.8
65462,26.1
65463,28.4
65464,28.8
65465,29.5
65466,25.1
65467,25.1
65468,25.3
65469,25.7
65470,25.8
65471,25.4
65472,16.1
65473,16.2
65474,16.2
65475,19.8
65476,23.4
65477,28.4
65478,28.7
65479,28.0
65480,28.1
65481,28.0
65482,28.2
65483,28.8
65484,28.8
65485,28.3
65486,26.2
65487,27.5
65488,25.4
65489,18.1
65490,18.8
65491,16.2
65492,16.1
65493,16.4
65494,16.4
65495,23.9
65496,24.2
65497,27.0
65498,27.0
65499,26.8
65500,25.9
65501,26.0
65502,17.6
65503,22.9
65504,27.8
65505,28.0
65506,28.0
65507,28.1
65508,28.1
65509,28.0
65510,28.1
65511,28.0
65512,28.1
65513,27.9
65514,24.8
65515,25.1
65516,23.5
65517,23.3
65518,25.4
65519,26.4
65520,10.7
65521,11.1
65522,9.8
65523,10.8
65524,10.9
65525,10.6
65526,11.6
65527,25.7
65528,25.1
65529,24.3
65530,24.5
65531,25.9
65532,21.4
65533,22.1
65534,22.2
65535,22.2
65536,22.4
65537,23.5
65538,23.6
65539,23.1
65540,25.2
65541,25.1
65542,22.2
65543,21.8
65544,21.7
65545,22.6
65546,22.4
65547,23.4
65548,23.4
65549,23.1
65550,23.6
65551,22.7
65552,11.3
65553,16.2
65554,12.9
65555,9.2
65556,14.9
65557,20.4
65558,21.6
65559,21.7
65560,21.4
65561,26.3
65562,30.3
65563,30.9
65564,20.8
65565,14.5
65566,21.1
65567,7.7
65568,9.5
65569,7.8
65570,8.6
65571,8.8
65572,8.7
65573,11.9
65574,12.0
65575,9.6
65576,20.5
65577,24.9
65578,25.7
65579,25.3
65580,26.2
65581,22.7
65582,22.7
65583,22.1
65584,21.6
65585,22.2
65586,27.1
65587,27.7
65588,27.0
65589,20.9
65590,24.9
65591,22.8
65592,23.7
65593,23.2
65594,22.1
65595,22.4
65596,23.7
65597,23.5
65598,16.2
65599,10.8
65600,8.9
65601,24.6
65602,26.8
65603,27.0
65604,28.8
65605,22.8
65606,21.6
65607,21.8
65608,21.4
65609,13.2
65610,13.4
65611,14.9
65612,26.7
65613,27.0
65614,27.3
65615,27.3
65616,27.3
65617,26.9
65618,25.4
65619,25.7
65620,26.6
65621,18.6
65622,18.6
65623,21.1
65624,22.7
65625,27.0
65626,27.1
65627,27.4
65628,27.6
65629,26.2
65630,28.3
65631,28.5
65632,28.1
65633,29.9
65634,32.5
65635,33.0
65636,32.4
65637,32.5
65638,15.3
65639,16.3
65640,21.1
65641,30.4
65642,27.8
65643,20.6
65644,26.1
65645,27.4
65646,27.7
65647,27.4
65648,28.4
65649,28.1
65650,28.7
65651,27.7
65652,27.9
65653,27.9
65654,27.9
65655,27.8
65656,17.8
65657,9.2
65658,8.8
65659,8.8
65660,9.0
65661,12.8
65662,23.9
65663,25.7
65664,24.1
65665,23.9
65666,23.5
65667,22.9
65668,23.5
65669,12.0
65670,10.2
65671,27.4
65672,27.2
65673,26.2
65674,21.2
65675,21.1
65676,21.1
65677,21.2
65678,21.7
65679,14.2
65680,22.2
65681,26.9
65682,26.4
65683,26.7
65684,26.2
65685,25.8
65686,26.1
65687,21.8
65688,21.4
65689,28.3
65690,27.5
65691,27.4
65692,27.5
65693,27.8
65694,27.6
65695,27.5
65696,27.4
65697,27.9
65698,27.5
65699,27.1
65700,27.8
65701,32.1
65702,24.6
65703,30.5
65704,35.6
65705,36.3
65706,18.6
65707,14.7
65708,17.2
65709,20.0
65710,28.3
65711,27.3
65712,27.5
65713,27.7
65714,27.7
65715,27.9
65716,27.4
65717,27.7
65718,27.7
65719,27.8
65720,27.9
65721,27.8
65722,27.7
65723,28.1
65724,27.9
65725,27.9
65726,27.9
65727,27.3
65728,24.6
65729,23.4
65730,23.6
65731,9.0
65732,9.5
65733,11.3
65734,11.4
65735,16.2
65736,16.0
65737,15.8
65738,23.4
65739,25.4
65740,27.6
65741,28.2
65742,23.9
65743,14.2
65744,14.8
65745,26.3
65746,22.6
65747,24.7
65748,26.7
65749,20.5
65750,14.9
65751,14.9
65752,15.0
65753,14.8
65754,26.4
65755,26.6
65756,26.4
65757,26.2
65758,25.8
65759,25.8
65760,25.4
65761,25.2
65762,24.8
65763,25.1
65764,24.9
65765,27.0
65766,27.1
65767,27.2
65768,28.0
65769,28.4
65770,28.1
65771,20.8
65772,23.5
65773,23.4
65774,23.4
65775,15.0
65776,14.3
65777,15.8
65778,22.9
65779,22.9
65780,22.8
65781,22.8
65782,22.8
65783,21.9
65784,24.1
65785,20.5
65786,20.2
65787,21.5
65788,20.4
65789,20.9
65790,20.3
65791,24.8
65792,26.1
65793,26.0
65794,25.9
65795,24.1
65796,13.0
65797,13.1
65798,17.8
65799,15.7
65800,14.7
65801,15.1
65802,23.4
65803,23.4
65804,13.5
65805,12.1
65806,11.2
65807,13.5
65808,13.3
65809,12.2
65810,12.3
65811,10.5
65812,11.2
65813,11.8
65814,13.9
65815,25.6
65816,25.9
65817,25.8
65818,26.3
65819,26.8
65820,23.8
65821,24.6
65822,24.6
65823,14.9
65824,15.4
65825,15.8
65826,15.6
65827,15.7
65828,16.2
65829,16.0
65830,19.2
65831,23.8
65832,21.2
65833,21.9
65834,20.7
65835,20.6
65836,20.7
65837,25.2
65838,26.0
65839,25.9
65840,26.2
65841,26.7
65842,26.8
65843,23.5
65844,23.0
65845,14.8
65846,13.4
65847,11.5
65848,12.7
65849,17.4
65850,24.9
65851,18.6
65852,9.4
65853,7.8
65854,8.5
65855,8.6
65856,9.7
65857,17.0
65858,14.4
65859,11.1
65860,16.2
65861,22.5
65862,22.7
65863,21.9
65864,23.1
65865,25.8
65866,25.1
65867,25.4
65868,25.2
65869,25.2
65870,25.0
65871,25.4
65872,25.6
65873,25.6
65874,25.9
65875,25.9
65876,26.1
65877,26.4
65878,24.1
65879,23.5
65880,24.2
65881,13.7
65882,12.4
65883,11.2
65884,21.6
65885,11.0
65886,11.4
65887,26.3
65888,15.0
65889,15.2
65890,25.7
65891,25.3
65892,23.4
65893,13.7
65894,9.2
65895,8.2
65896,8.3
65897,8.8
65898,8.9
65899,8.8
65900,8.2
65901,22.9
65902,28.0
65903,28.4
65904,28.4
65905,28.3
65906,29.2
65907,29.2
65908,28.4
65909,28.1
65910,26.2
65911,24.5
65912,24.7
65913,25.0
65914,22.1
65915,20.6
65916,24.6
65917,25.9
65918,26.5
65919,26.4
65920,26.4
65921,24.1
65922,23.5
65923,26.5
65924,29.2
65925,28.0
65926,26.5
65927,26.1
65928,26.3
65929,24.6
65930,20.7
65931,11.4
65932,13.4
65933,14.1
65934,13.4
65935,17.2
65936,16.4
65937,24.7
65938,25.7
65939,25.7
65940,25.4
65941,25.5
65942,25.5
65943,27.8
65944,28.8
65945,28.1
65946,28.6
65947,26.2
65948,22.4
65949,24.1
65950,24.6
65951,21.6
65952,19.8
65953,23.6
65954,24.4
65955,25.8
65956,30.6
65957,25.7
65958,15.7
65959,14.9
65960,14.8
65961,22.4
65962,22.0
65963,23.8
65964,26.6
65965,26.2
65966,25.7
65967,25.5
65968,25.5
65969,23.8
65970,21.3
65971,27.7
65972,26.8
65973,26.0
65974,26.4
65975,26.6
65976,26.8
65977,26.1
65978,24.8
65979,25.1
65980,25.1
65981,26.2
65982,17.4
65983,16.5
65984,17.0
65985,17.6
65986,17.0
65987,17.2
65988,17.0
65989,27.1
65990,27.5
65991,27.2
65992,26.6
65993,26.2
65994,25.9
65995,25.8
65996,20.0
65997,23.3
65998,24.8
65999,25.4
66000,26.3
66001,25.8
66002,25.9
66003,15.8
66004,15.5
66005,16.2
66006,16.2
66007,12.8
66008,15.0
66009,14.8
66010,26.3
66011,25.1
66012,24.1
66013,22.9
66014,22.1
66015,21.6
66016,22.1
66017,21.4
66018,18.9
66019,23.6
66020,27.9
66021,28.5
66022,22.4
66023,21.1
66024,21.8
66025,22.1
66026,21.0
66027,20.7
66028,28.0
66029,28.2
66030,28.1
66031,28.0
66032,29.4
66033,31.3
66034,29.4
66035,29.4
66036,20.3
66037,16.3
66038,19.7
66039,19.5
66040,28.7
66041,27.7
66042,25.6
66043,25.8
66044,25.3
66045,25.4
66046,23.2
66047,24.9
66048,26.7
66049,25.0
66050,25.1
66051,24.1
66052,24.7
66053,24.8
66054,24.8
66055,20.6
66056,18.8
66057,24.8
66058,9.2
66059,8.6
66060,10.8
66061,8.7
66062,10.3
66063,8.3
66064,13.6
66065,14.4
66066,13.7
66067,27.1
66068,26.6
66069,24.1
66070,23.9
66071,26.5
66072,28.6
66073,22.8
66074,21.6
66075,21.8
66076,22.8
66077,22.1
66078,21.2
66079,27.0
66080,26.0
66081,24.4
66082,24.4
66083,24.5
66084,24.3
66085,21.9
66086,23.9
66087,25.9
66088,27.3
66089,27.4
66090,26.9
66091,27.3
66092,28.4
66093,28.5
66094,28.8
66095,24.8
66096,22.5
66097,22.4
66098,22.2
66099,21.8
66100,20.4
66101,17.6
66102,15.0
66103,15.6
66104,23.9
66105,22.7
66106,25.4
66107,25.6
66108,20.6
66109,13.7
66110,10.8
66111,11.3
66112,7.6
66113,8.4
66114,8.5
66115,8.3
66116,9.1
66117,17.2
66118,20.4
66119,25.6
66120,25.2
66121,25.1
66122,24.6
66123,23.2
66124,27.5
66125,27.4
66126,27.6
66127,27.7
66128,27.7
66129,26.1
66130,25.2
66131,25.5
66132,26.2
66133,27.4
66134,27.7
66135,18.9
66136,18.9
66137,23.9
66138,23.7
66139,24.4
66140,23.5
66141,23.6
66142,22.2
66143,21.7
66144,23.1
66145,23.1
66146,21.8
66147,22.5
66148,23.2
66149,23.5
66150,25.2
66151,25.9
66152,24.3
66153,21.3
66154,20.9
66155,21.1
66156,20.4
66157,22.0
66158,20.1
66159,19.3
66160,24.9
66161,25.2
66162,25.1
66163,25.0
66164,23.8
66165,19.7
66166,19.4
66167,19.1
66168,24.2
66169,25.2
66170,25.1
66171,25.8
66172,25.9
66173,25.7
66174,25.9
66175,19.1
66176,21.4
66177,26.6
66178,25.3
66179,25.4
66180,24.6
66181,23.8
66182,24.8
66183,25.0
66184,25.1
66185,19.4
66186,19.0
66187,23.2
66188,23.2
66189,26.5
66190,26.7
66191,26.7
66192,25.7
66193,26.4
66194,26.4
66195,26.4
66196,26.2
66197,27.1
66198,24.2
66199,24.4
66200,24.1
66201,24.9
66202,24.6
66203,13.8
66204,12.7
66205,15.6
66206,22.6
66207,22.6
66208,22.6
66209,25.6
66210,25.7
66211,27.6
66212,27.3
66213,27.3
66214,26.8
66215,26.8
66216,26.8
66217,18.0
66218,12.6
66219,12.5
66220,12.8
66221,12.4
66222,12.8
66223,14.4
66224,22.2
66225,22.2
66226,22.2
66227,25.0
66228,27.6
66229,23.6
66230,23.5
66231,26.4
66232,26.7
66233,26.6
66234,26.7
66235,26.7
66236,22.5
66237,22.4
66238,25.2
66239,25.5
66240,25.0
66241,26.9
66242,27.3
66243,27.1
66244,26.9
66245,21.7
66246,23.7
66247,26.2
66248,26.2
66249,26.2
66250,26.1
66251,25.9
66252,26.4
66253,26.2
66254,27.3
66255,26.4
66256,23.2
66257,22.3
66258,18.1
66259,16.9
66260,26.4
66261,26.6
66262,26.8
66263,18.9
66264,18.6
66265,18.9
66266,18.6
66267,26.2
66268,26.4
66269,26.5
66270,27.9
66271,28.0
66272,26.8
66273,27.3
66274,27.3
66275,27.3
66276,25.8
66277,22.3
66278,24.6
66279,22.2
66280,23.4
66281,22.7
66282,23.2
66283,22.1
66284,22.7
66285,22.2
66286,22.8
66287,23.8
66288,24.3
66289,16.9
66290,16.4
66291,15.2
66292,15.3
66293,15.1
66294,16.6
66295,21.9
66296,19.4
66297,18.8
66298,18.8
66299,19.3
66300,25.3
66301,24.7
66302,25.0
66303,24.9
66304,24.6
66305,25.4
66306,24.6
66307,22.2
66308,21.6
66309,21.4
66310,23.6
66311,23.6
66312,23.9
66313,23.2
66314,22.8
66315,21.8
66316,13.0
66317,12.2
66318,21.4
66319,13.7
66320,15.8
66321,24.1
66322,25.6
66323,19.1
66324,18.3
66325,25.3
66326,24.4
66327,21.9
66328,25.7
66329,24.9
66330,26.0
66331,27.7
66332,27.2
66333,27.6
66334,28.6
66335,28.6
66336,28.9
66337,24.4
66338,24.4
66339,24.6
66340,24.6
66341,26.8
66342,27.4
66343,20.1
66344,19.3
66345,25.5
66346,25.4
66347,26.1
66348,26.2
66349,27.6
66350,21.1
66351,23.1
66352,24.2
66353,23.5
66354,20.3
66355,20.5
66356,20.3
66357,20.2
66358,29.6
66359,29.4
66360,29.8
66361,29.6
66362,28.4
66363,24.9
66364,24.4
66365,24.4
66366,24.8
66367,24.8
66368,24.8
66369,24.1
66370,19.4
66371,14.1
66372,12.7
66373,14.3
66374,12.5
66375,20.2
66376,24.9
66377,26.4
66378,25.9
66379,25.3
66380,25.1
66381,27.0
66382,26.1
66383,29.7
66384,28.9
66385,23.2
66386,19.2
66387,20.1
66388,20.6
66389,22.4
66390,12.7
66391,12.8
66392,23.4
66393,24.9
66394,29.5
66395,28.2
66396,28.3
66397,28.1
66398,28.0
66399,27.9
66400,28.0
66401,27.7
66402,28.6
66403,29.1
66404,29.2
66405,29.3
66406,28.6
66407,28.1
66408,25.4
66409,26.5
66410,25.5
66411,25.7
66412,14.5
66413,14.3
66414,14.4
66415,14.3
66416,14.2
66417,14.3
66418,14.3
66419,14.4
66420,16.6
66421,19.1
66422,26.1
66423,26.2
66424,22.1
66425,20.4
66426,18.6
66427,24.9
66428,27.0
66429,24.9
66430,23.6
66431,21.1
66432,21.6
66433,22.1
66434,14.9
66435,14.5
66436,14.5
66437,24.0
66438,14.8
66439,14.5
66440,15.8
66441,23.5
66442,10.4
66443,11.8
66444,18.5
66445,22.4
66446,27.5
66447,28.6
66448,27.6
66449,27.6
66450,27.6
66451,27.5
66452,24.3
66453,23.2
66454,23.4
66455,22.5
66456,24.4
66457,28.6
66458,28.6
66459,27.9
66460,27.9
66461,27.4
66462,27.7
66463,24.9
66464,26.8
66465,26.3
66466,26.4
66467,26.3
66468,26.1
66469,26.6
66470,27.4
66471,25.0
66472,24.1
66473,23.9
66474,24.6
66475,25.2
66476,24.9
66477,24.9
66478,21.0
66479,20.6
66480,21.6
66481,18.4
66482,18.1
66483,18.4
66484,16.9
66485,21.0
66486,21.1
66487,22.1
66488,30.1
66489,29.8
66490,29.8
66491,29.6
66492,29.5
66493,27.9
66494,28.5
66495,28.2
66496,29.8
66497,29.8
66498,29.8
66499,26.1
66500,23.2
66501,22.8
66502,23.8
66503,20.3
66504,13.2
66505,11.6
66506,11.8
66507,13.1
66508,13.9
66509,13.0
66510,15.0
66511,13.7
66512,13.2
66513,30.9
66514,29.2
66515,24.1
66516,21.6
66517,20.5
66518,21.4
66519,21.9
66520,15.8
66521,15.3
66522,21.3
66523,28.8
66524,28.7
66525,28.6
66526,26.8
66527,27.2
66528,27.1
66529,28.5
66530,28.2
66531,28.6
66532,28.3
66533,27.1
66534,27.6
66535,27.0
66536,28.2
66537,28.6
66538,24.7
66539,25.2
66540,24.9
66541,25.9
66542,22.5
66543,22.6
66544,27.0
66545,21.6
66546,21.1
66547,21.3
66548,20.9
66549,19.3
66550,20.6
66551,20.9
66552,23.0
66553,21.2
66554,17.3
66555,18.5
66556,20.0
66557,22.9
66558,20.2
66559,16.4
66560,17.7
66561,26.1
66562,28.6
66563,28.3
66564,28.6
66565,28.8
66566,29.9
66567,28.8
66568,28.8
66569,28.8
66570,29.1
66571,29.1
66572,29.1
66573,27.8
66574,22.9
66575,23.0
66576,22.7
66577,12.7
66578,8.3
66579,8.7
66580,17.3
66581,22.1
66582,20.6
66583,24.9
66584,25.1
66585,20.6
66586,17.8
66587,18.8
66588,21.8
66589,24.7
66590,19.1
66591,20.8
66592,20.8
66593,21.1
66594,29.3
66595,29.5
66596,28.0
66597,28.1
66598,28.2
66599,28.3
66600,29.5
66601,29.8
66602,29.7
66603,28.4
66604,28.1
66605,28.5
66606,29.6
66607,29.3
66608,25.6
